reference,city,latitude,longitude,nearest_destination_id,nearest_destination_name
CH - Hemberg,Hemberg,47.301456451416,9.1759490966797,50933,Vaduz
CH - Hergiswil,Hergiswil,46.98639566,8.309472845,52113,Ennetbuergen
CH - Hinwil,Hinwil,47.302452,8.843557,577,Zurich
CH - Horw,Horw,47.0141098707032,8.31925347832032,52113,Ennetbuergen
CH - INTERLAKEN-Unterseen,INTERLAKEN-Unterseen,46.685791015625,7.8491067886353,5011,Interlaken
CH - Ilanz,Ilanz,46.774738311768,9.2042779922485,24631,Chur
CH - Interlaken,Interlaken,46.68495050474364,7.857794433150589,5011,Interlaken
CH - Isenthal,Isenthal,46.90171,8.52254,51405,Nidwalden 
CH - Kandersteg,Kandersteg,46.49797440493775,7.6803292790451,25956,Lauterbrunnen
CH - Klosters,Klosters,46.87778,9.879887,24630,Davos
CH - Kloten,Kloten,47.45142273301036,8.56798182949762,577,Zurich
CH - Kriens,Kriens,47.02536741094966,8.299459973144534,576,Lucerne
CH - Lachen,Lachen,47.1873,8.86143,577,Zurich
CH - Lancy,Lancy,46.179302215576,6.1280012130737,578,Geneva
CH - Landschlacht Gemeinde Münsterlingen,Landschlacht Gemeinde Münsterlingen,47.6277142,9.2468094,51217,Meersburg (Bodensee)
CH - Lausanne,Lausanne,46.51722098731234,6.628803753929141,23235,Lausanne
CH - Lauterbrunnen,Lauterbrunnen,46.60120869293681,7.914788817314738,25956,Lauterbrunnen
CH - Le Grand-Saconnex,Le Grand-Saconnex,46.23481338202556,6.117653887315544,578,Geneva
CH - Leysin,Leysin,46.34391579541,7.01535602830505,5012,Montreux
CH - Locarno,Locarno,46.17151,8.80514,26381,Lugano
CH - Lucerne,Lucerne,47.05048523093366,8.309183645212705,576,Lucerne
CH - Lugano,Lugano,46.00135239811621,8.948389951595916,26381,Lugano
CH - Lutry,Lutry,46.501953,6.685581,23235,Lausanne
CH - Lutzelfluh,Lutzelfluh,47.007919311523,7.6893801689148,23275,Bern
CH - Luzern,Luzern,47.05253592451056,8.309094375983866,576,Lucerne
CH - Martigny,Martigny,46.09665,7.06906,24269,Chamonix
CH - Matten bei Interlaken,Matten bei Interlaken,46.672233581543,7.8557229042053,5011,Interlaken
CH - Meggen,Meggen,47.05048,8.35577,576,Lucerne
CH - Meilen,Meilen,47.264450073242,8.6559600830078,577,Zurich
CH - Meiringen,Meiringen,46.72715,8.186631,22430,Central Switzerland
CH - Meyrin,Meyrin,46.22640752297096,6.098364976288863,578,Geneva
CH - Minusio,Minusio,46.18067,8.82299,26381,Lugano
CH - Montreux,Montreux,46.434347336665375,6.909535428386493,5012,Montreux
CH - Munsingen,Munsingen,46.879044,7.560917,23275,Bern
CH - Muri bei Bern,Muri bei Bern,46.931335449219,7.4860329627991,23275,Bern
CH - Murten,Murten,46.928665431274496,7.1191918057434,26380,Neuchâtel
CH - Mürren,Mürren,46.561655,7.89529225,25956,Lauterbrunnen
CH - Neuenhof,Neuenhof,47.454100390625,8.31091005622865,577,Zurich
CH - Neuenkirch,Neuenkirch,47.1148091779785,8.2141253043213,576,Lucerne
CH - Nyon,Nyon,46.38998965714533,6.236838613728833,22174,Lake Geneva
CH - Oberglatt,Oberglatt,47.480236053467,8.5044040679932,577,Zurich
CH - Oberhofen,Oberhofen,46.738,7.65722,5011,Interlaken
CH - Opfikon,Opfikon,47.43436087578233,8.565636259410649,577,Zurich
CH - Ostermundigen,Ostermundigen,46.955856323242,7.4808712005615,23275,Bern
CH - Paradiso,Paradiso,45.9900866308106,8.94604894348144,26381,Lugano
CH - Poschiavo,Poschiavo,46.389152526855,10.07935333252,5013,St Moritz
CH - Pratteln,Pratteln,47.525983002767,7.685730623992932,5010,Basel
CH - Rapperswil-Jona,Rapperswil-Jona,47.2276498443605,8.825296200988749,577,Zurich
CH - Regensdorf,Regensdorf,47.43131,8.46741,577,Zurich
CH - Reichenbach,Reichenbach,46.54749,7.761689999999999,25956,Lauterbrunnen
CH - Rheinfelden,Rheinfelden,47.5548,7.79102,5010,Basel
CH - Ringgenberg,Ringgenberg,46.70144,7.89795,5011,Interlaken
CH - Romanshorn,Romanshorn,47.570320129395,9.381290435791,51207,Friedrichshafen
CH - Rorschacherberg,Rorschacherberg,47.47334,9.48275,51204,Bregenz
CH - Rothenburg,Rothenburg,47.11357633333333,8.232447333333333,576,Lucerne
CH - Rothrist,Rothrist,47.308434,7.893248,5010,Basel
CH - Rougemont,Rougemont,46.48909,7.206575,51407,La Gruyere
CH - Ruemlang,Ruemlang,47.451729694255945,8.53835602333438,577,Zurich
CH - Rümlang,Rümlang,47.450836181641,8.5403299331665,577,Zurich
CH - Rüschlikon,Rüschlikon,47.305935,8.549743,577,Zurich
CH - Saas Almagell,Saas Almagell,46.07725903222666,7.836536357818599,5014,Zermatt
CH - Saas-Fee,Saas-Fee,46.110108,7.928732333333333,5014,Zermatt
CH - Sachseln,Sachseln,46.86706,8.23984,69,Switzerland
CH - Saint Gallen,Saint Gallen,47.42840099761289,9.37722261466471,51207,Friedrichshafen
CH - Saint Moritz,Saint Moritz,46.4917414686475,9.83791654266455,5013,St Moritz
CH - Saint Niklaus,Saint Niklaus,46.176212310791,7.8020701408386,5014,Zermatt
CH - Sarnen,Sarnen,46.89571532,8.24560482,69,Switzerland
CH - Schaffhausen,Schaffhausen,47.696176666666666,8.630651333333333,51408,Thurgau
CH - Schlieren,Schlieren,47.398354,8.452371,577,Zurich
CH - Schwende,Schwende,47.30126,9.43736,50933,Vaduz
CH - Sion,Sion,46.23023499999999,7.374639,36692,Crans-Montana
CH - Solothurn,Solothurn,47.20799,7.53848,23275,Bern
CH - Spiez,Spiez,46.671646118164,7.7085790634155,5011,Interlaken
CH - Spreitenbach,Spreitenbach,47.416889595337,8.377610103302,577,Zurich
CH - Stans,Stans,46.962948,8.377228,51405,Nidwalden 
CH - Taesch,Taesch,46.0669822377932,7.775897292889399,5014,Zermatt
CH - Tasch,Tasch,46.06689,7.77541,5014,Zermatt
CH - Thun,Thun,46.745374144292,7.6338402506047505,5011,Interlaken
CH - Tujetsch,Tujetsch,46.676139831543,8.7534103393555,22430,Central Switzerland
CH - Uitikon,Uitikon,47.36371,8.460296,577,Zurich
CH - Unterseen,Unterseen,46.68452499893188,7.847680360588075,5011,Interlaken
CH - Verbier,Verbier,46.09139155,7.221918,36692,Crans-Montana
CH - Vernier,Vernier,46.21970821337886,6.105265011609038,578,Geneva
CH - Versoix,Versoix,46.280838005078,6.16679196635744,578,Geneva
CH - Vevey,Vevey,46.46234139038075,6.846961127052325,5012,Montreux
CH - Vitznau,Vitznau,47.008728020508,8.4838361305084,51405,Nidwalden 
CH - Volketswil,Volketswil,47.38997,8.686778,577,Zurich
CH - Wallisellen,Wallisellen,47.41271789968036,8.590221653120564,577,Zurich
CH - Weggis,Weggis,47.03224,8.426152,52113,Ennetbuergen
CH - Weinfelden,Weinfelden,47.56831,9.10993,51408,Thurgau
CH - Wengen,Wengen,46.593033903461546,7.909124148846154,25956,Lauterbrunnen
CH - Wilderswil,Wilderswil,46.66454,7.858535,5011,Interlaken
CH - Willisau,Willisau,47.120667,7.9928,576,Lucerne
CH - Wimmis,Wimmis,46.661488,7.8632364,5011,Interlaken
CH - Winterthur,Winterthur,47.495918178406,8.718294505905149,577,Zurich
CH - Wolhusen,Wolhusen,47.155605,8.114952,576,Lucerne
CH - Zermatt,Zermatt,46.020821247910746,7.748504453369862,5014,Zermatt
CH - Zug,Zug,47.174793243408,8.5072469711304,576,Lucerne
CH - Zurich,Zurich,47.46422364379081,8.549071185992485,577,Zurich
CH - Zürich,Zürich,47.38233040042082,8.534503184364265,577,Zurich
CI - Abidjan,Abidjan,5.311027631918256,-3.989875299020792,26753,Abidjan
CI - Assinie,Assinie,5.155029,-3.408108,26753,Abidjan
CK - Aitutaki,Aitutaki,-18.845265467285152,-159.77659405123228,22211,Avarua
CK - Arorangi,Arorangi,-21.24274133333333,-159.82424,22128,Rarotonga
CK - Arutunga,Arutunga,-18.836811,-159.78218,22211,Avarua
CK - Muri,Muri,-21.23487,-159.73164,4788,Cook Islands
CK - Rarotonga,Rarotonga,-21.20371717552429,-159.79968400178367,22211,Avarua
CK - Tautu,Tautu,-18.848228,-159.75987,22211,Avarua
CL - Antofagasta,Antofagasta,-23.65086046891267,-70.40146336914067,4502,Antofagasta
CL - Calama,Calama,-22.466808,-68.92961,50581,Calama
CL - Casablanca,Casablanca,-33.307613,-71.400406,50627,Vina del Mar
CL - Castro,Castro,-42.47705267,-73.76153692999999,25897,Castro
CL - Chillan,Chillan,-36.591240188395,-72.09631280680334,50580,Concepcion
CL - Cochrane,Cochrane,-47.254680633545,-72.570213317871,4505,Puerto Chacabuco
CL - Concepcion,Concepcion,-36.82934,-73.052462,50580,Concepcion
CL - Curico,Curico,-34.986755,-71.2347,80,Chile
CL - El Cuzco,El Cuzco,-34.09128142,-71.56180858,50583,San Antonio
CL - Hanga Roa,Hanga Roa,-27.148159912184223,-109.42512382770887,5099,Hanga Roa
CL - Hualpen,Hualpen,-36.792957305908,-73.070304870605,50580,Concepcion
CL - Iquique,Iquique,-20.2276110615845,-70.14424410278325,22811,Iquique
CL - Isla de Pascua,Isla de Pascua,-27.152906633667,-109.430005845945,5099,Hanga Roa
CL - La Serena,La Serena,-29.90326,-71.25371,4504,La Serena
CL - Los Angeles,Los Angeles,-37.219112,-72.38324,50580,Concepcion
CL - Natales,Natales,-51.72499181416013,-72.50109451741534,23619,Puerto Natales
CL - Panguipulli,Panguipulli,-39.6535,-72.32327,25034,Pucón
CL - Providencia,Providencia,-33.423816680908,-70.614685058594,713,Santiago
CL - Pucon,Pucon,-39.27459907596257,-71.97414749637271,25034,Pucón
CL - Puerto Montt,Puerto Montt,-41.47271621150722,-72.94208448025167,4415,Puerto Montt
CL - Puerto Natales,Puerto Natales,-51.71935708358993,-72.50708567882361,23619,Puerto Natales
CL - Puerto Varas,Puerto Varas,-41.315864454439776,-72.98189730250893,24025,Puerto Varas
CL - Punta Arenas,Punta Arenas,-53.15971117056545,-70.9071199385209,4416,Punta Arenas
CL - Rinconada,Rinconada,-32.929768,-70.67714,51463,Las Condes
CL - San Jose de Maipo,San Jose de Maipo,-33.76441,-70.28139,713,Santiago
CL - San Pedro de Atacama,San Pedro de Atacama,-22.90870665843378,-68.21038665310344,5499,San Pedro de Atacama
CL - Santa Cruz,Santa Cruz,-34.64272374666667,-71.39117143666667,50701,Isla de Ometepe
CL - Santiago,Santiago,-33.42190150073318,-70.64479012055672,713,Santiago
CL - Santiago De Chile,Santiago De Chile,-33.428958892822,-70.784591674805,51463,Las Condes
CL - Temuco,Temuco,-38.73982539463955,-72.59002062369777,50650,Temuco
CL - Torres del Paine,Torres del Paine,-51.1867240118652,-72.83251644580079,23619,Puerto Natales
CL - Valdivia,Valdivia,-39.81264433333333,-73.24473666666667,50895,Valdivia
CL - Valparaiso,Valparaiso,-33.04254009734104,-71.6251854530232,22148,Valparaíso
CL - Villa O'higgins,Villa O'higgins,-48.46897,-72.55916,23529,El Chaltén
CL - Villarrica,Villarrica,-39.301037,-72.08772,25034,Pucón
CL - Viña del Mar,Viña del Mar,-33.003672103479595,-71.55235090359167,50627,Vina del Mar
CM - Douala,Douala,4.029007073091639,9.712446069746909,51626,Douala
CM - Kribi,Kribi,2.933098,9.904979,51626,Douala
CM - Yaounde,Yaounde,3.863007738471975,11.51715291949475,36694,Yaounde
CN - Beijing,Beijing,39.94782359788541,116.4424087085904,321,Beijing
CN - Beijing - Beijing,Beijing,39.5,116.4,321,Beijing
CN - Changchun,Changchun,43.877052426757714,125.31452098214288,24681,Western China
CN - Changsha,Changsha,28.2035,113.122992,36944,Nanchang
CN - Chengdu,Chengdu,30.63523191666667,104.06964333333332,322,Chengdu
CN - Chongqing,Chongqing,29.567907246666664,106.55623371111112,24779,Chongqing
CN - Dalian,Dalian,38.96370333333333,121.5435638095238,4621,Dalian
CN - Dandong,Dandong,40.13181,124.39101,39809,Dandong
CN - Dantu,Dantu,31.97226595,119.58406144,29046,Yangzhou
CN - Daxing,Daxing,39.5285,116.41841,321,Beijing
CN - Dongguan,Dongguan,23.013645,113.75226,4451,Guangzhou
CN - Foshan,Foshan,23.00547625,113.1017015,50918,Foshan
CN - Fuzhou,Fuzhou,25.920874,119.62529,50917,Hsinchu County
CN - Guangzhou,Guangzhou,23.202244915980163,113.3114353245148,4451,Guangzhou
CN - Guilin,Guilin,25.11042933333333,110.362832,323,Guilin
CN - Hangzhou,Hangzhou,30.265507300000003,120.1733841,4437,Hangzhou
CN - Harbin,Harbin,45.77702,126.61915,27431,Harbin
CN - Hefei,Hefei,31.878633499146,117.30460357666,40043,Changzhou
CN - Huairou,Huairou,40.43187,116.5645,4431,Northern China
CN - Jiangdu,Jiangdu,32.4922,119.916,29046,Yangzhou
CN - Jiangmen,Jiangmen,22.24764,112.80193,4460,Macau SAR
CN - Jinhua,Jinhua,29.334854,120.10496,4437,Hangzhou
CN - Kaifeng,Kaifeng,34.79724,114.30734,29047,Zhengzhou
CN - Kunming,Kunming,25.045706,102.707398,22633,Kunming
CN - Lijiang,Lijiang,26.873072,100.22146,4647,Lijiang
CN - Nanjing,Nanjing,32.046846076923075,118.78536523076924,25496,Nanjing
CN - Nanning,Nanning,22.78946,108.310165,27540,Guangxi
CN - Nanyang,Nanyang,33.00538,112.53244,36794,Hefei
CN - Ningbo,Ningbo,29.882706832947,121.69522136963,4437,Hangzhou
CN - Pudong,Pudong,31.08529096,121.68458848,51456,The Bund
CN - Qingdao,Qingdao,36.056656,120.39156,324,Qingdao
CN - Qinhuangdao,Qinhuangdao,39.90193,119.54906,25272,Tianjin
CN - Qiongshan,Qiongshan,19.922536849976,110.32837677002,40037,Zhanjiang
CN - Shanghai,Shanghai,31.25336581442929,121.53116674197064,51456,The Bund
CN - Shangri La,Shangri La,27.846334,99.7056,23014,Shangri-La
CN - Shanwei,Shanwei,22.975027,115.32328,27516,Shenzhen
CN - Shenyang,Shenyang,41.75694,123.43594,39809,Dandong
CN - Shenzhen,Shenzhen,22.53862394985626,114.04728356391075,27516,Shenzhen
CN - Suzhou,Suzhou,31.322553855590662,120.71116680013,28824,Suzhou
CN - Tianjin,Tianjin,39.1323359805176,117.190599521972,25272,Tianjin
CN - Wenchang,Wenchang,19.612417221069,110.75199127197,40037,Zhanjiang
CN - Wuhan,Wuhan,30.582225765405298,114.245259365088,40038,Ningbo
CN - Wuxi,Wuxi,31.547812333333336,120.28204133333334,37505,Wuxi
CN - Xi'an,Xi'an,34.28920177777778,109.00464277777778,326,Xian
CN - Xiamen,Xiamen,24.451336,118.076965,4622,Xiamen
CN - Yinchuan,Yinchuan,38.533477783203,106.23970794678,40040,Shijiazhuang
CN - Yiwu,Yiwu,29.323614355,120.08914685,4437,Hangzhou
CN - Zhangjiajie,Zhangjiajie,29.1192095,110.52248,24683,Zhangjiajie
CN - Zhengzhou,Zhengzhou,34.74521,113.70505,29047,Zhengzhou
CN - Zhuhai,Zhuhai,22.21964,113.54562,4460,Macau SAR
CN - Zibo,Zibo,36.828255,118.00056,36722,Qufu
CO - Albania,Albania,11.171465,-72.58575,50229,Riohacha
CO - Antioquia,Antioquia,6.245680809021,-75.566307067871,4563,Medellín
CO - Armenia,Armenia,4.51730848924793,-75.66668994653234,29967,Armenia
CO - BOGOTA - Bogota,Bogota,4.642304,-74.105461,4560,Bogotá
CO - Barichara,Barichara,6.6370633705078,-73.215011003418,51235,Barichara
CO - Barranquilla,Barranquilla,10.909575319778623,-74.79065747701884,50228,Barranquilla
CO - Barranquilla Area,Barranquilla Area,10.979951858521,-74.778427124023,50228,Barranquilla
CO - Bello,Bello,6.32404,-75.55774,4563,Medellín
CO - Bocagrande,Bocagrande,10.405579566956,-75.553085327148,4498,Cartagena
CO - Bogota,Bogota,4.697452630955064,-74.12915906421864,4560,Bogotá
CO - Bogota D.C.,Bogota D.C.,4.6510338783264,-74.057975769043,4560,Bogotá
CO - Bogotá,Bogotá,4.673947036266325,-74.0949907302855,4560,Bogotá
CO - Bolivar - Cartagena de Indias,Cartagena de Indias,10.539409637451,-75.491676330566,59190,La Boquilla
CO - Bucaramanga,Bucaramanga,7.101712343327703,-73.14339551314504,33622,Bucaramanga
CO - Buga,Buga,3.894875,-76.30274,5562,Cali
CO - Cajica,Cajica,4.917625,-74.02533,4560,Bogotá
CO - Calarca,Calarca,4.4461565,-75.721997,29967,Armenia
CO - Caldas,Caldas,6.09366,-75.63625,4563,Medellín
CO - Cali,Cali,3.4565617687050736,-76.50157574882519,5562,Cali
CO - Cartagena,Cartagena,10.449909301689054,-75.51678440602088,59190,La Boquilla
CO - Cartagena De Indias,Cartagena De Indias,10.4336972236635,-75.5285415649415,4498,Cartagena
CO - Cartagena de Indias,Cartagena de Indias,10.416401822768616,-75.54663230997498,4498,Cartagena
CO - Cartago,Cartago,4.74907,-75.91358,28161,Pereira
CO - Chia,Chia,4.8814049260254,-74.0371313579104,4560,Bogotá
CO - Chiquinquira,Chiquinquira,6.209959984,-75.19586182,4563,Medellín
CO - Circasia,Circasia,4.604928,-75.642555,29967,Armenia
CO - Copacabana,Copacabana,6.378322,-75.449517,4563,Medellín
CO - Cota,Cota,4.754123136409775,-74.15051402008038,4560,Bogotá
CO - Covenas,Covenas,9.4195,-75.65197,50395,Isla Baru
CO - Coveñas,Coveñas,9.417135,-75.654274,50395,Isla Baru
CO - Cucuta,Cucuta,7.8845038387146,-72.498274908252,33622,Bucaramanga
CO - El Bobo,El Bobo,9.40987,-75.70436,50395,Isla Baru
CO - El Carmen de Viboral,El Carmen de Viboral,6.081101,-75.33373,4563,Medellín
CO - El Laguito,El Laguito,10.397354125977,-75.563194274902,4498,Cartagena
CO - El Peñol,El Peñol,6.2503706315879874,-75.21319569061275,4563,Medellín
CO - El Rodadero,El Rodadero,11.201804161072,-74.226661682129,4520,Santa Marta
CO - Envigado,Envigado,6.16955573389892,-75.556580319336,4563,Medellín
CO - Florencia,Florencia,1.536755,-75.70025,51261,San Agustin
CO - Floridablanca,Floridablanca,7.071499086296853,-73.10397238125013,33622,Bucaramanga
CO - Fontibon,Fontibon,4.658415794,-74.10774231,4560,Bogotá
CO - Girardot,Girardot,4.2953782081604,-74.804054260254,36192,Ibague
CO - Guadalajara de Buga,Guadalajara de Buga,3.8948750495911,-76.302742004395,5562,Cali
CO - Guatape,Guatape,6.2316261513071405,-75.17325253272277,4563,Medellín
CO - Guatavita,Guatavita,4.93412,-73.868245,4560,Bogotá
CO - Honda,Honda,5.2185123756612,-74.73457751139334,4497,Colombia
CO - Ibague,Ibague,4.436340905399865,-75.21480819841649,36192,Ibague
CO - Ipiales,Ipiales,0.827075,-77.64216,50400,Pasto
CO - Isla Mucura,Isla Mucura,9.7831373214722,-75.874519348145,50395,Isla Baru
CO - Itagüi,Itagüi,6.17553669760132,-75.60037107238186,4563,Medellín
CO - Iza,Iza,5.614709,-72.979939,50397,Villa de Leyva
CO - Jerico,Jerico,5.871061,-75.75761,29966,Andes
CO - La Tebaida,La Tebaida,4.4489679734619205,-75.8135390390624,29967,Armenia
CO - Las Palmas,Las Palmas,6.1596,-75.51612,4563,Medellín
CO - Leticia,Leticia,-4.21303424,-69.94321375749999,51209,Leticia
CO - Los Tobitos,Los Tobitos,4.1223164,-73.617645,4560,Bogotá
CO - Magdalena,Magdalena,11.14361000061,-74.225593566895,4520,Santa Marta
CO - Manizales,Manizales,5.031028423287529,-75.4884562817383,50311,Manizales
CO - Manzanillo,Manzanillo,19.102369308471506,-104.332836151125,4337,Manzanillo
CO - Manzanillo del Mar,Manzanillo del Mar,10.53937947368421,-75.49166894736842,59190,La Boquilla
CO - Medellin,Medellin,6.211591922297465,-75.56843772220891,4563,Medellín
CO - Medellin-El Poblado,Medellin-El Poblado,6.194423,-75.57756,4563,Medellín
CO - Medellín,Medellín,6.209755384005039,-75.57066932091347,4563,Medellín
CO - Melgar,Melgar,4.20463,-74.6404,4497,Colombia
CO - Melgar Area,Melgar Area,4.20852,-74.6358,4497,Colombia
CO - Mompos,Mompos,9.238583,-74.424324,50395,Isla Baru
CO - Montenegro,Montenegro,4.522811,-75.785385,29967,Armenia
CO - Monteria,Monteria,8.767990063789375,-75.87211833251962,50395,Isla Baru
CO - Neiva,Neiva,2.9520366570231,-75.28758791097,50398,Neiva
CO - Obrero,Obrero,12.585491,-81.69624,28673,San Andrés
CO - Paipa,Paipa,5.76466253300475,-73.11998205871575,50397,Villa de Leyva
CO - Palmira,Palmira,3.533046039047242,-76.351205073039,5562,Cali
CO - Pasto,Pasto,1.2152232,-77.28035555,50400,Pasto
CO - Pavas,Pavas,4.64165379,-75.70742838,29967,Armenia
CO - Pereira,Pereira,4.806413157825405,-75.73893838101516,28161,Pereira
CO - Puerto Colombia,Puerto Colombia,11.01697081723,-74.840508753662,50228,Barranquilla
CO - Puerto Triunfo,Puerto Triunfo,5.9000148773193,-74.753868103027,4563,Medellín
CO - Quibdo,Quibdo,5.68987,-76.64397,29966,Andes
CO - Quimbaya,Quimbaya,4.58535365,-75.788622,29967,Armenia
CO - Riohacha,Riohacha,11.54797339706425,-72.913795088501,50229,Riohacha
CO - Rionegro,Rionegro,6.163715797064394,-75.43517137387424,4563,Medellín
CO - Rosario Islands,Rosario Islands,10.17741616567,-75.740468343099,50395,Isla Baru
CO - Sabaneta,Sabaneta,6.15121785864258,-75.6128034340823,4563,Medellín
CO - Salento,Salento,4.6438331033783,-75.5727404227905,29967,Armenia
CO - San Andres,San Andres,12.577221347626384,-81.6968720400496,28673,San Andrés
CO - San Antero,San Antero,9.4001094,-75.7601413,50395,Isla Baru
CO - San Jose de Cucuta,San Jose de Cucuta,7.885117949574801,-72.49799868299684,33622,Bucaramanga
CO - San Jose de Cúcuta,San Jose de Cúcuta,7.884405333333333,-72.49986666666666,33622,Bucaramanga
CO - San Jose del Guaviare,San Jose del Guaviare,2.560001,-72.64125,4560,Bogotá
CO - San Juan de Pasto,San Juan de Pasto,1.2158533586197,-77.27828873209633,50400,Pasto
CO - Santa Ana,Santa Ana,4.69208487225,-74.0460510225,4560,Bogotá
CO - Santa Fe de Antioquia,Santa Fe de Antioquia,6.53536386489868,-75.82228546142599,4563,Medellín
CO - Santa Marta,Santa Marta,11.174488576719348,-74.2174641446898,4520,Santa Marta
